Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,Age,ConvertedSalary,HDI,GDP,GINI
1,6,2,1,2,3,7,2,3,1,1,9,1,2,4,3,5640,2,3,2
1,1,1,0,1,2,10,1,4,1,1,3,1,2,1,1,97233,1,1,1
1,2,1,0,2,2,3,3,3,1,2,1,1,2,2,3,96000,1,2,2
1,2,1,0,2,2,1,2,2,1,1,4,1,1,2,1,60000,1,2,2
1,2,1,0,2,2,3,2,3,1,1,2,1,1,2,3,94000,1,2,2
1,2,2,0,2,2,3,4,3,1,1,1,2,2,2,2,6500,1,2,2
1,1,1,1,2,2,3,2,1,1,1,8,1,1,1,3,125014,1,1,1
1,2,1,1,2,2,3,2,2,1,1,2,1,2,2,3,76000,1,2,2
2,7,3,1,2,2,2,2,3,1,1,1,1,2,1,3,49404,2,3,1
1,2,2,1,2,5,8,2,1,1,1,3,1,2,2,3,85000,1,2,2
1,1,1,1,3,2,6,1,2,1,1,2,1,1,1,1,83342,1,1,1
1,15,1,1,2,2,2,1,3,1,1,4,1,2,1,3,36716,1,1,1
1,3,1,1,1,14,7,2,3,1,1,3,1,2,1,2,44064,1,1,3
1,2,1,0,1,2,8,2,3,1,1,1,1,2,2,3,130000,1,2,2
1,5,2,0,2,2,7,1,1,1,1,3,1,2,3,2,47984,1,1,1
1,15,1,1,2,4,4,2,3,4,1,2,1,2,1,3,22032,1,1,1
1,11,1,0,2,14,8,2,4,1,1,4,1,1,1,4,48955,1,1,1
1,17,1,1,2,2,3,1,2,1,3,2,2,2,4,1,93036,1,1,2
1,6,1,1,3,2,4,3,3,1,1,2,3,2,4,2,1500,2,3,2
2,2,3,1,2,16,2,1,4,1,1,3,1,2,2,3,95000,1,2,2
2,3,2,0,2,1,7,2,3,1,1,2,1,2,1,2,41124,1,1,3
1,2,1,1,2,5,7,2,1,4,1,2,1,2,2,3,80000,1,2,2
1,6,1,1,2,2,3,1,3,8,1,1,1,2,4,2,5448,2,3,2
1,2,2,0,2,5,7,1,4,1,1,5,1,2,2,2,50400,1,2,2
1,2,1,0,2,2,9,1,3,1,1,2,1,1,2,1,130000,1,2,2
1,2,1,1,2,3,8,3,3,1,1,1,1,2,2,3,141000,1,2,2
1,3,3,0,2,17,4,2,1,1,1,4,1,2,1,2,24478,1,1,3
1,15,1,1,2,14,7,2,3,1,1,7,1,2,1,2,22030,1,1,1
1,3,1,1,1,2,6,2,2,1,1,3,2,2,1,3,55075,1,1,3
1,1,1,0,2,2,6,2,3,1,1,8,2,1,1,1,101539,1,1,1
1,2,2,1,3,9,8,2,4,1,1,1,1,2,2,3,40000,1,2,2
2,2,1,1,2,2,2,2,4,1,1,1,1,2,2,3,102000,1,2,2
1,1,1,0,1,5,4,2,4,1,1,4,1,2,1,3,34726,1,1,1
1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,55562,1,1,1
1,19,1,1,2,15,5,2,2,1,1,2,1,1,1,1,99056,1,1,3
1,2,1,1,1,4,7,3,2,4,1,4,1,2,2,3,75000,1,2,2
2,11,1,1,2,4,7,2,3,1,3,2,1,2,1,3,42836,1,1,1
2,1,1,1,2,5,5,2,2,1,1,4,3,1,1,1,70841,1,1,1
1,6,1,1,2,2,3,4,4,1,1,1,3,2,4,2,9396,2,3,2
1,10,1,1,2,2,2,2,2,1,1,1,1,2,1,3,39164,1,1,1
1,2,1,1,1,2,2,2,3,4,1,7,3,2,2,1,130000,1,2,2
1,4,3,1,2,4,7,2,2,1,1,2,1,2,1,2,41916,1,1,3
1,2,1,1,2,5,3,2,2,1,1,1,1,2,2,3,87000,1,2,2
1,2,1,0,3,9,8,2,2,4,3,7,1,2,2,1,300000,1,2,2
1,6,1,1,2,3,7,2,4,1,1,1,1,1,4,2,2820,2,3,2
1,9,1,0,1,9,2,1,2,1,1,7,1,1,1,3,1000000,1,1,1
1,6,1,1,3,2,2,2,2,1,1,3,3,1,4,3,14652,2,3,2
1,13,1,1,2,2,2,3,1,1,1,1,1,2,5,2,7860,3,3,2
1,2,1,1,2,3,3,2,4,1,1,1,3,2,2,3,150000,1,2,2
2,2,1,1,2,15,9,3,4,1,1,5,2,1,2,1,132000,1,2,2
1,2,1,1,2,2,9,2,1,8,1,3,1,2,2,4,107000,1,2,2
2,10,1,1,3,14,2,2,4,1,1,3,1,2,1,3,40388,1,1,1
1,2,1,1,2,2,5,1,2,1,1,4,1,1,2,1,115000,1,2,2
1,10,1,0,1,5,7,1,3,1,1,7,3,1,1,3,34269,1,1,1
1,9,1,1,2,2,6,1,4,1,1,2,1,2,1,1,110149,1,1,1
1,12,2,1,3,2,7,3,3,1,1,1,1,2,4,3,9540,2,3,2
1,9,2,0,2,13,7,1,4,1,1,3,1,2,1,2,1000000,1,1,1
1,6,1,0,2,2,2,2,3,1,1,1,1,1,4,3,8640,2,3,2
1,1,1,1,2,4,10,2,3,1,1,5,1,1,1,1,83342,1,1,1
1,9,1,0,2,10,4,2,2,1,1,1,1,2,1,2,6612,1,1,1
1,16,1,1,3,2,5,2,3,1,1,3,1,2,1,3,12000,3,3,2
1,2,1,0,2,2,8,1,4,1,1,2,1,1,2,1,102000,1,2,2
1,2,1,1,2,2,5,3,2,1,1,1,3,1,2,3,122300,1,2,2
1,2,1,1,2,2,7,2,1,1,1,1,1,2,2,2,68500,1,2,2
1,3,3,1,1,2,5,1,3,1,1,7,1,1,1,3,36720,1,1,3
1,1,3,0,2,2,9,1,3,1,1,4,1,1,1,1,75008,1,1,1
1,7,2,1,2,2,3,3,3,1,1,4,1,2,1,3,42348,2,3,1
1,10,1,0,2,2,5,2,2,1,2,1,1,1,1,1,58134,1,1,1
2,6,1,1,2,2,3,1,1,1,1,3,3,2,4,2,34440,2,3,2
1,8,1,0,2,2,6,5,3,1,1,6,3,1,1,6,21228,2,3,2
1,2,1,1,2,2,2,1,4,1,1,3,1,2,2,2,94000,1,2,2
1,2,1,1,1,2,7,1,4,1,1,3,1,2,2,3,120000,1,2,2
1,7,1,1,2,3,7,2,3,1,1,2,1,2,1,3,31760,2,3,1
1,2,1,0,1,2,1,2,3,1,1,3,1,2,2,4,170000,1,2,2
1,5,1,1,2,2,8,2,3,1,1,2,1,2,3,2,63979,1,1,1
1,8,1,0,2,4,7,3,3,1,1,3,1,2,1,2,7500,2,3,2
1,16,1,1,2,3,4,2,3,1,1,3,1,2,1,3,12000,3,3,2
1,9,1,1,2,2,2,1,3,1,1,2,1,2,1,2,46200,1,1,1
1,6,1,1,2,4,4,2,1,4,1,6,3,2,4,3,3756,2,3,2
1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,4,76397,1,1,1
1,5,1,1,1,2,6,2,1,1,1,7,1,1,3,1,139154,1,1,1
1,19,1,1,2,2,6,2,2,1,1,7,1,2,1,3,101663,1,1,3
1,2,1,1,2,2,4,2,3,1,1,2,1,2,2,2,60000,1,2,2
1,6,2,0,1,5,3,2,2,1,1,9,3,1,4,1,169068,2,3,2
2,11,1,1,2,9,10,2,4,1,1,2,1,1,1,1,52015,1,1,1
1,19,1,1,2,2,8,1,2,1,1,3,1,2,1,3,125123,1,1,3
1,6,1,1,2,2,7,3,2,1,1,6,3,1,4,2,4416,2,3,2
1,1,1,1,2,2,7,2,3,1,1,1,1,1,1,3,38893,1,1,1
1,6,1,1,2,2,7,2,3,1,1,1,1,1,4,3,4692,2,3,2
1,6,3,1,2,2,2,2,4,1,1,3,3,2,4,3,1884,2,3,2
2,13,1,0,2,11,8,2,1,1,1,2,2,1,5,3,23208,3,3,2
1,2,1,1,2,2,3,2,4,1,1,7,1,2,2,2,100000,1,2,2
1,15,1,0,2,2,6,1,3,1,1,4,1,2,1,1,33045,1,1,1
2,6,1,1,3,2,2,2,3,1,1,1,3,1,4,3,12132,2,3,2
1,2,1,1,2,2,6,2,1,1,1,3,1,2,2,1,115000,1,2,2
1,7,1,0,2,2,3,3,2,1,1,8,1,2,1,3,45876,2,3,1
1,2,1,1,3,14,4,1,3,1,4,7,1,2,2,1,52000,1,2,2
1,8,2,0,3,7,3,2,2,1,1,3,1,1,1,3,29724,2,3,2
1,2,1,1,2,2,5,2,3,1,1,1,2,2,2,3,41276,1,2,2
1,2,1,0,2,2,6,1,4,1,1,3,1,2,2,1,200000,1,2,2
1,13,3,1,2,2,2,2,3,1,1,2,3,2,5,2,10476,3,3,2
2,4,1,1,2,5,2,2,1,1,1,2,1,2,1,3,42672,1,1,3
1,1,2,0,2,2,4,2,1,1,1,2,1,2,1,2,23614,1,1,1
1,10,1,1,2,2,8,1,3,1,1,1,1,1,1,3,58752,1,1,1
1,9,1,0,2,2,2,2,3,4,1,2,1,2,1,2,38184,1,1,1
1,3,1,1,1,2,6,2,3,1,1,4,1,1,1,4,64620,1,1,3
1,2,1,1,2,2,3,1,4,1,1,1,1,2,2,3,960000,1,2,2
2,8,2,1,3,5,2,2,4,1,1,3,1,2,1,3,39768,2,3,2
1,15,1,0,2,5,7,1,4,1,1,8,2,2,1,3,22030,1,1,1
1,2,1,1,2,5,7,2,3,1,1,1,1,2,2,3,120000,1,2,2
1,2,1,1,3,2,7,1,1,1,1,1,3,2,2,3,130000,1,2,2
1,2,1,1,1,2,7,2,4,1,3,4,1,2,2,3,57000,1,2,2
2,6,1,1,2,2,3,2,2,1,1,1,3,1,4,3,14089,2,3,2
1,2,1,1,2,15,2,2,2,9,3,1,1,2,2,3,85000,1,2,2
1,2,1,0,2,2,1,3,3,1,1,4,1,1,2,4,92000,1,2,2
1,2,1,1,2,2,1,3,4,1,1,2,1,1,2,4,140000,1,2,2
1,9,2,0,2,5,2,1,2,6,1,3,1,2,1,3,22032,1,1,1
1,9,1,1,3,1,3,3,3,1,1,1,1,2,1,3,61194,1,1,1
1,2,1,1,2,2,2,2,4,4,1,3,1,2,2,3,105000,1,2,2
1,9,2,1,2,4,5,2,2,4,1,1,2,2,1,1,75880,1,1,1
1,9,1,1,2,9,7,2,1,4,1,7,1,2,1,3,95462,1,1,1
1,16,2,1,3,14,7,2,2,1,1,5,1,2,1,2,4680,3,3,2
1,14,3,0,2,1,7,2,1,1,1,6,2,2,2,3,28988,1,1,1
1,9,1,0,2,2,8,2,3,1,1,3,1,1,1,3,84448,1,1,1
1,3,2,0,2,2,7,1,3,1,1,4,1,2,1,2,6612,1,1,3
2,1,1,0,2,2,10,2,3,1,1,1,1,1,1,1,38893,1,1,1
1,13,1,0,2,2,8,3,1,1,1,6,1,1,5,3,37428,3,3,2
1,8,1,1,2,2,3,2,2,1,1,8,1,2,1,3,20172,2,3,2
2,9,2,1,2,4,3,1,2,1,1,3,1,1,1,1,85671,1,1,1
1,1,1,1,2,10,2,2,1,1,4,3,1,1,1,1,38893,1,1,1
1,2,1,0,3,2,8,1,3,1,1,3,1,2,2,3,37000,1,2,2
2,13,3,0,2,2,7,2,3,1,1,2,1,2,5,2,9360,3,3,2
1,16,2,0,2,4,7,1,3,1,1,1,1,2,1,2,7200,3,3,2
1,2,1,1,3,2,5,1,2,1,1,3,3,1,2,1,94000,1,2,2
1,9,1,1,2,2,6,2,3,1,1,1,1,1,1,1,89343,1,1,1
2,13,1,1,2,2,7,2,4,1,1,6,1,2,5,3,13848,3,3,2
1,1,1,1,2,2,3,2,3,1,1,3,1,2,1,3,48616,1,1,1
1,9,2,1,2,5,7,3,2,1,1,5,1,2,1,3,55075,1,1,1
1,2,1,1,2,2,3,2,3,1,1,8,1,1,2,3,140800,1,2,2
1,1,1,1,2,2,11,1,4,1,2,1,1,2,1,1,41157,1,1,1
1,9,1,0,1,4,5,2,3,1,1,2,1,2,1,4,82000,1,1,1
1,2,1,1,2,2,3,2,2,1,1,4,1,2,2,3,69000,1,2,2
1,2,1,1,1,4,2,1,2,1,1,3,1,1,2,3,95000,1,2,2
1,2,1,0,1,2,5,2,3,1,1,4,1,2,2,3,78000,1,2,2
2,1,1,1,2,2,8,1,1,1,1,2,1,2,1,3,69452,1,1,1
1,1,1,1,1,14,7,2,3,1,1,2,1,1,1,2,45838,1,1,1
1,6,1,1,2,2,2,2,3,4,1,1,3,2,4,3,4884,2,3,2
1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,90000,1,2,2
1,2,1,1,2,2,3,3,2,1,1,3,1,1,2,1,130000,1,2,2
1,8,1,0,1,2,8,3,2,1,1,5,1,1,1,1,15922,2,3,2
1,5,1,1,1,5,6,1,2,1,1,8,1,2,3,1,85572,1,1,1
1,2,1,1,2,2,8,2,2,1,1,4,1,2,2,3,65000,1,2,2
1,8,1,0,3,2,6,2,3,1,1,5,1,1,1,1,37152,2,3,2
1,15,1,0,3,2,2,2,2,1,1,4,1,2,1,2,17628,1,1,1
1,2,1,1,2,2,3,2,1,1,1,8,1,2,2,3,95000,1,2,2
1,2,1,1,2,10,5,2,3,1,1,3,1,2,2,3,112000,1,2,2
1,5,1,0,1,2,3,2,3,1,1,2,1,2,3,3,29200,1,1,1
1,2,3,0,2,3,5,1,4,1,1,7,3,2,2,3,15000,1,2,2
1,2,1,0,2,2,5,2,2,1,1,4,1,2,2,1,110000,1,2,2
2,1,1,0,2,4,2,2,3,1,1,2,1,2,1,3,500052,1,1,1
1,2,2,0,3,16,2,1,4,1,1,3,1,2,2,2,10000,1,2,2
1,2,1,0,2,5,7,2,1,1,1,5,1,2,2,3,43500,1,2,2
1,2,1,0,2,17,4,5,4,1,1,7,1,2,2,2,20857,1,2,2
1,5,3,1,2,5,2,1,4,1,1,4,1,2,3,2,36468,1,1,1
2,2,1,1,3,5,7,1,3,1,1,7,1,1,2,3,65000,1,2,2
1,3,1,1,1,2,6,2,3,1,1,2,1,2,1,1,51403,1,1,3
1,6,1,1,2,3,2,1,2,1,1,3,1,2,4,3,13306,2,3,2
1,4,1,1,2,2,6,1,3,1,1,1,1,1,1,3,67368,1,1,3
1,1,1,1,3,2,9,1,2,1,1,2,1,2,1,4,97233,1,1,1
1,6,1,1,2,5,2,2,3,1,1,1,3,2,4,3,1884,2,3,2
1,1,1,1,3,6,1,2,4,1,1,2,1,1,1,4,76397,1,1,1
1,2,1,1,1,2,1,1,4,1,1,3,1,1,2,5,154000,1,2,2
1,10,1,0,3,2,3,1,3,1,1,3,1,2,1,3,73433,1,1,1
1,2,1,1,3,14,7,2,2,1,1,7,1,2,2,3,60000,1,2,2
1,2,1,0,1,11,9,1,2,1,1,1,1,1,2,1,240000,1,2,2
1,2,1,1,3,2,1,1,4,1,1,1,1,1,2,4,160000,1,2,2
1,2,1,1,2,3,2,1,2,1,4,5,1,1,2,3,143000,1,2,2
1,1,1,1,1,2,1,2,3,1,1,1,1,2,1,4,69452,1,1,1
1,17,1,0,2,10,10,3,3,1,1,1,1,2,4,3,60000,1,1,2
1,2,1,0,1,14,10,2,2,1,1,3,1,2,2,1,130000,1,2,2
1,2,1,1,2,2,1,2,1,1,1,3,1,2,2,5,130000,1,2,2
2,19,1,1,2,9,2,2,2,1,1,2,1,2,1,3,68820,1,1,3
1,2,2,1,2,2,2,1,4,1,1,3,1,2,2,3,20000,1,2,2
1,15,1,1,2,2,4,2,2,1,1,7,1,2,1,3,26925,1,1,1
1,2,1,1,1,4,4,2,4,4,1,5,2,2,2,3,70000,1,2,2
1,2,1,1,1,14,3,2,2,1,1,3,1,1,2,1,120000,1,2,2
1,8,1,1,2,4,2,2,2,1,1,3,1,2,1,3,24000,2,3,2
1,6,1,1,2,4,2,1,1,1,1,2,1,2,4,2,3914,2,3,2
1,1,1,1,2,3,3,1,2,1,1,2,1,2,1,3,41671,1,1,1
2,5,1,1,2,15,3,2,3,1,1,3,3,1,3,1,81576,1,1,1
1,2,1,1,2,2,2,2,1,1,1,4,1,2,2,3,60000,1,2,2
1,2,1,1,2,5,7,2,4,4,1,3,3,2,2,2,64000,1,2,2
2,14,1,0,2,4,7,2,2,5,1,2,1,2,2,3,28182,1,1,1
2,6,1,1,2,3,7,2,3,1,1,2,1,1,4,3,4884,2,3,2
1,15,1,0,2,2,5,2,3,1,1,9,1,2,1,3,32676,1,1,1
1,2,1,1,1,2,4,2,4,1,1,3,3,2,2,3,74000,1,2,2
1,9,1,0,2,5,2,2,4,1,1,2,1,2,1,3,46260,1,1,1
1,9,3,0,2,2,5,2,4,1,1,2,1,2,1,3,27612,1,1,1
1,3,2,0,2,2,2,2,4,1,1,1,1,2,1,2,27550,1,1,3
1,14,1,1,1,4,8,2,1,1,3,3,2,2,2,3,72469,1,1,1
1,9,1,1,2,7,3,1,2,1,1,3,1,1,1,3,63642,1,1,1
1,6,1,1,2,2,3,2,2,1,1,1,3,2,4,2,281784,2,3,2
1,2,1,1,2,5,2,2,3,1,1,1,1,2,2,3,68000,1,2,2
1,2,1,1,2,18,3,2,3,1,1,1,1,2,2,3,1050000,1,2,2
1,2,2,0,2,2,7,2,1,1,1,1,1,2,2,2,40000,1,2,2
1,2,1,1,2,2,7,1,1,1,1,1,1,1,2,3,87000,1,2,2
1,4,1,1,2,2,5,3,2,1,1,8,1,2,1,3,59880,1,1,3
1,5,1,1,2,2,5,2,1,1,1,1,2,1,3,1,115961,1,1,1
1,6,1,1,2,2,7,2,1,1,1,6,1,2,4,2,783,2,3,2
1,2,1,1,2,2,3,1,2,1,1,3,2,1,2,1,90000,1,2,2
1,2,1,1,1,14,7,2,3,1,1,3,1,2,2,3,54000,1,2,2
1,20,1,1,2,2,2,2,1,1,1,2,1,2,1,3,51403,1,1,3
1,6,1,1,2,2,4,2,2,1,1,1,3,2,4,3,13152,2,3,2
2,6,1,0,2,2,7,1,3,1,1,1,1,2,4,2,3000,2,3,2
1,2,1,1,2,2,5,2,4,1,1,4,1,1,2,3,135000,1,2,2
1,9,3,1,2,2,7,1,4,1,1,3,1,2,1,1,38184,1,1,1
1,2,1,1,2,6,5,2,3,1,1,7,1,2,2,3,122000,1,2,2
1,20,3,1,2,2,3,1,3,1,1,2,1,2,1,3,61194,1,1,3
1,14,1,1,3,2,3,2,3,1,1,1,2,1,2,3,120782,1,1,1
2,14,1,1,2,5,2,1,3,1,1,1,1,2,2,3,51695,1,1,1
1,2,1,1,2,2,6,3,4,1,3,1,1,1,2,3,102000,1,2,2
1,17,3,1,3,5,7,2,4,1,1,1,3,1,4,2,59684,1,1,2
1,6,1,1,3,5,7,3,2,1,1,5,3,2,4,3,4692,2,3,2
1,2,1,1,2,2,2,2,3,1,1,2,2,2,2,2,40000,1,2,2
1,2,1,1,1,2,8,2,2,1,1,2,1,1,2,1,139000,1,2,2
1,2,1,1,1,14,6,2,2,4,1,3,1,2,2,2,130000,1,2,2
1,2,1,0,1,2,2,2,2,1,1,3,1,2,2,3,95000,1,2,2
2,9,1,1,2,2,8,1,2,1,1,2,1,1,1,1,63156,1,1,1
1,8,1,1,2,4,7,2,2,1,1,3,1,2,1,3,8496,2,3,2
2,2,1,1,1,2,8,1,3,1,1,1,2,2,2,3,140000,1,2,2
1,1,1,1,2,15,8,2,2,1,1,2,1,2,1,3,49311,1,1,1
1,6,1,1,2,2,7,2,2,1,1,1,3,2,4,2,9393,2,3,2
1,2,1,1,2,5,3,2,1,1,1,2,1,2,2,3,80000,1,2,2
1,2,1,1,2,2,7,1,2,1,1,1,1,2,2,2,75000,1,2,2
1,2,1,1,2,2,5,2,3,1,1,1,1,1,2,3,93000,1,2,2
1,11,2,1,2,2,2,2,3,4,1,1,1,2,1,2,22032,1,1,1
1,2,1,1,2,2,5,2,2,1,1,3,1,2,2,3,71000,1,2,2
2,6,2,1,2,4,2,2,2,1,1,1,3,1,4,3,187848,2,3,2
1,2,1,1,2,3,5,2,3,1,1,7,1,1,2,3,160000,1,2,2
1,17,1,1,2,2,2,3,1,1,1,1,1,1,4,3,63192,1,1,2
1,2,1,0,2,2,8,1,2,1,1,1,1,2,2,3,110000,1,2,2
2,9,1,1,2,7,6,1,3,1,1,2,1,1,1,4,80286,1,1,1
1,2,1,0,2,2,5,2,2,1,1,3,1,1,2,1,68000,1,2,2
1,2,1,1,2,2,8,2,3,1,1,5,1,1,2,3,154000,1,2,2
1,20,1,0,1,2,6,2,3,1,1,3,1,1,1,3,62418,1,1,3
1,2,1,1,2,10,7,1,1,1,1,3,3,2,2,2,72000,1,2,2
1,2,1,0,2,2,3,3,3,1,1,5,1,2,2,3,65000,1,2,2
1,5,1,1,2,2,8,2,2,1,1,2,1,1,3,1,79973,1,1,1
1,10,1,1,2,2,10,3,3,1,1,2,1,1,1,1,73428,1,1,1
1,10,1,1,2,2,8,2,3,1,1,3,1,1,1,3,56298,1,1,1
2,2,1,1,1,2,7,1,3,9,3,8,3,2,2,1,125000,1,2,2
1,9,1,0,2,2,9,1,3,1,1,9,1,1,1,4,110149,1,1,1
2,2,1,0,2,10,2,2,3,1,1,1,2,2,2,4,75000,1,2,2
1,6,1,1,2,2,7,3,3,1,1,3,3,1,4,2,6576,2,3,2
1,2,1,1,2,2,7,1,2,1,1,4,1,2,2,2,60000,1,2,2
1,2,1,1,1,14,4,1,1,1,1,1,1,2,2,3,80000,1,2,2
1,2,1,1,1,5,7,1,2,1,1,1,1,2,2,3,90000,1,2,2
1,2,1,1,2,2,7,2,2,1,1,1,1,1,2,3,70000,1,2,2
1,9,1,0,2,2,11,2,3,1,1,4,1,1,1,4,39648,1,1,1
1,5,1,0,3,14,6,2,1,1,1,3,1,1,3,1,99967,1,1,1
1,6,2,1,2,9,7,2,2,1,1,3,2,2,4,3,2352,2,3,2
1,15,1,1,1,2,7,2,2,1,1,8,2,2,1,3,55562,1,1,1
1,2,2,0,2,17,7,1,4,1,2,5,1,2,2,2,30000,1,2,2
2,9,2,1,3,2,2,3,3,1,1,1,3,1,1,3,58746,1,1,1
1,2,1,1,1,5,4,2,1,4,1,1,1,2,2,2,55000,1,2,2
1,12,1,1,3,2,7,2,3,4,1,1,1,2,4,3,19068,2,3,2
1,3,1,1,1,6,2,2,1,1,1,4,1,2,1,3,48468,1,1,3
2,6,1,1,2,2,2,2,2,1,1,6,3,2,4,2,4692,2,3,2
1,2,1,1,2,4,2,2,1,1,1,1,1,2,2,3,110000,1,2,2
1,2,1,1,3,2,10,2,3,1,1,5,1,1,2,1,120000,1,2,2
1,14,3,1,2,1,8,2,4,1,1,8,1,2,2,3,56365,1,1,1
1,2,2,0,2,9,7,2,2,1,1,7,1,2,2,2,50000,1,2,2
1,3,1,0,3,2,7,2,3,1,1,3,1,1,1,3,48955,1,1,3
1,2,1,1,3,14,4,2,4,1,1,1,1,1,2,3,65000,1,2,2
1,2,1,1,2,2,2,2,2,4,1,5,2,2,2,3,100000,1,2,2
1,2,1,1,3,7,2,2,2,1,1,5,1,2,2,2,2000000,1,2,2
1,5,1,1,2,2,3,1,2,1,1,3,3,1,3,3,1000000,1,1,1
1,1,1,1,1,2,6,1,1,1,1,3,1,1,1,1,1000000,1,1,1
2,9,1,1,2,2,8,2,2,1,1,2,1,2,1,3,71597,1,1,1
1,6,2,1,2,2,2,3,2,1,1,2,2,1,4,3,25830,2,3,2
1,3,1,1,2,6,1,2,4,1,1,9,2,1,1,5,195820,1,1,3
1,6,1,1,2,2,7,3,3,1,1,4,3,2,4,3,6108,2,3,2
1,2,1,0,2,2,11,2,3,1,1,3,1,1,2,1,150000,1,2,2
1,9,3,1,1,14,9,2,3,1,1,3,1,2,1,3,58746,1,1,1
1,18,1,1,2,2,7,2,3,1,1,1,1,2,1,3,26148,1,1,3
1,8,1,1,2,2,2,2,3,1,3,4,1,2,1,2,7860,2,3,2
1,2,3,1,2,2,6,2,3,1,1,4,1,2,2,1,130000,1,2,2
1,2,1,1,1,3,5,1,4,1,1,5,1,2,2,1,120000,1,2,2
2,3,1,1,2,3,2,1,1,1,1,1,1,2,1,3,61680,1,1,3
1,9,3,0,2,5,2,3,2,1,1,2,1,2,1,2,14688,1,1,1
1,1,1,1,1,2,4,1,4,1,1,1,1,2,1,2,43060,1,1,1
1,6,1,1,2,2,3,2,2,1,1,2,3,1,4,3,11652,2,3,2
1,2,1,1,2,2,5,2,2,1,1,1,1,1,2,1,105000,1,2,2
1,2,1,1,2,2,2,2,1,1,3,1,1,2,2,2,72380,1,2,2
1,2,1,1,2,2,7,1,4,1,1,1,1,2,2,2,50000,1,2,2
2,14,1,1,2,2,7,2,3,4,1,1,1,2,2,3,64417,1,1,1
1,6,2,1,2,2,7,2,2,4,1,2,3,2,4,2,2256,2,3,2
1,2,3,1,2,5,7,2,2,1,1,4,1,2,2,3,60000,1,2,2
2,4,1,1,2,2,2,1,2,1,1,1,1,2,1,3,50904,1,1,3
2,8,1,1,2,1,5,2,2,1,1,4,3,2,1,3,15924,2,3,2
1,5,1,1,2,2,5,2,4,1,1,4,1,1,3,3,122359,1,1,1
1,2,1,1,3,2,6,2,1,1,1,4,1,2,2,4,130000,1,2,2
1,1,1,1,2,8,3,1,2,1,1,2,1,2,1,3,41671,1,1,1
1,5,1,1,3,2,3,1,3,1,1,1,3,1,3,1,79973,1,1,1
1,13,1,1,1,2,7,2,3,1,1,1,2,2,5,3,22452,3,3,2
1,2,1,1,2,4,7,2,4,4,3,3,2,2,2,3,145000,1,2,2
1,2,1,1,2,2,6,2,3,1,1,1,1,1,2,3,110000,1,2,2
1,17,1,1,2,5,2,2,4,1,1,3,2,2,4,3,66708,1,1,2
1,11,1,1,2,2,2,1,4,1,1,8,1,2,1,3,29373,1,1,1
1,9,1,1,2,2,7,2,4,1,1,3,1,2,1,2,61194,1,1,1
2,2,1,0,1,4,5,2,3,1,1,3,1,1,2,1,96000,1,2,2
1,2,1,1,2,2,8,2,1,1,1,5,2,2,2,3,79899,1,2,2
2,6,1,1,2,2,3,2,3,1,1,2,3,1,4,3,19318,2,3,2
1,2,1,1,2,2,5,2,4,1,1,7,1,1,2,1,145000,1,2,2
2,9,1,0,1,2,6,1,3,1,1,2,1,1,1,1,73433,1,1,1
1,1,1,1,2,2,2,1,4,1,1,2,1,2,1,3,63896,1,1,1
1,2,1,0,1,3,9,1,3,1,1,7,1,2,2,4,96000,1,2,2
1,6,1,1,2,2,7,2,2,1,1,3,2,2,4,2,18316,2,3,2
1,1,1,1,3,5,1,2,4,1,1,2,1,1,1,4,131959,1,1,1
1,9,1,1,2,1,6,2,2,1,1,1,1,1,1,3,60216,1,1,1
1,1,1,1,2,2,6,3,4,1,1,1,1,1,1,1,833424,1,1,1
1,1,1,1,2,14,3,2,3,7,2,7,1,2,1,3,70008,1,1,1
1,7,1,1,2,5,5,3,4,1,1,2,1,2,1,3,52932,2,3,1
1,2,1,0,1,5,2,2,4,1,1,2,2,2,2,3,57500,1,2,2
2,10,1,1,1,2,7,2,4,1,2,7,1,1,1,1,39164,1,1,1
1,2,1,0,2,2,2,2,2,1,1,8,1,2,2,3,72000,1,2,2
2,2,1,1,2,10,2,2,4,1,1,3,1,2,2,3,65000,1,2,2
1,14,1,0,2,2,2,3,3,1,1,1,1,2,2,3,90989,1,1,1
1,7,1,1,3,5,7,2,2,1,1,2,2,2,1,3,88200,2,3,1
1,2,1,0,2,2,11,2,3,1,3,3,1,2,2,1,153000,1,2,2
1,9,2,1,2,2,3,2,3,1,1,2,1,1,1,3,88116,1,1,1
1,2,1,0,1,8,6,2,1,1,1,3,1,1,2,1,130000,1,2,2
1,9,1,1,2,2,5,3,3,1,1,2,1,2,1,3,47119,1,1,1
1,2,1,1,2,5,2,2,1,1,1,7,2,2,2,3,2000000,1,2,2
1,7,2,1,2,15,3,3,2,1,1,2,1,2,1,3,40584,2,3,1
2,2,1,0,2,5,5,1,3,1,1,1,1,1,2,1,90000,1,2,2
2,1,1,1,2,5,6,1,3,1,1,4,1,1,1,1,90288,1,1,1
2,6,1,1,2,4,7,1,1,1,1,1,1,1,4,3,9396,2,3,2
