Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Continent,Age,ConvertedSalary,HDI,GDP,GINI,TempTreatment
1,13,3,4,3,1,1,1,3,1,1,1,3,5,1,10476,3,3,2,0
2,4,1,4,1,1,3,1,2,1,1,7,3,3,2,2256,2,3,2,0
1,8,1,2,1,1,2,2,2,1,1,2,1,1,2,48828,2,3,2,0
2,15,1,2,1,1,6,3,1,1,1,8,6,1,3,39164,1,1,1,0
1,1,2,3,4,1,1,3,1,1,1,4,1,1,1,8350,1,1,1,0
1,2,1,2,1,1,6,1,3,1,1,8,1,2,2,160000,1,2,2,0
2,6,1,4,1,1,1,3,2,1,1,1,1,1,2,45895,1,1,1,0
1,6,1,4,9,8,4,1,4,1,1,6,1,1,6,572772,1,1,1,0
1,13,2,1,1,3,4,1,2,2,1,4,5,5,1,5016,3,3,2,0
1,2,1,1,2,13,1,1,2,1,1,1,1,2,2,40000,1,2,2,0
1,1,1,4,1,1,1,3,3,1,1,2,1,1,2,80564,1,1,1,0
1,16,1,4,1,1,4,1,1,1,1,2,1,1,2,36000,3,3,2,0
1,2,1,1,4,1,4,3,1,1,1,8,1,2,1,72000,1,2,2,0
2,7,1,4,1,3,6,1,2,1,1,2,1,1,3,79552,1,1,1,0
1,2,1,1,6,3,1,1,1,1,1,2,1,2,2,135000,1,2,2,0
1,6,1,4,9,8,4,3,1,1,1,2,1,1,2,61194,1,1,1,0
1,2,1,2,10,3,2,1,2,1,2,8,1,2,3,23950,1,2,2,0
1,18,3,2,1,1,6,1,4,1,1,4,1,1,2,39648,1,1,3,0
2,18,1,1,1,3,2,1,2,1,1,1,1,1,2,49932,1,1,3,0
1,14,1,1,1,1,5,1,1,1,1,4,1,2,2,60391,1,1,1,0
1,4,2,1,4,1,4,3,2,2,1,4,3,3,2,6387,2,3,2,0
1,4,1,1,1,2,3,1,4,1,1,4,2,3,2,6262,2,3,2,0
1,2,1,1,8,1,4,1,1,2,1,4,1,2,2,78000,1,2,2,0
1,2,1,1,9,13,4,1,1,1,1,3,1,2,2,80000,1,2,2,0
1,8,1,1,4,1,3,2,2,1,1,8,1,1,1,12732,2,3,2,0
1,13,3,4,1,13,2,1,4,1,1,2,1,5,2,30696,3,3,2,0
1,2,1,2,1,1,8,2,2,1,1,2,1,2,2,95000,1,2,2,0
1,1,1,1,1,2,1,1,4,1,1,2,1,1,1,966768,1,1,1,0
1,18,1,4,1,1,2,1,4,1,1,4,1,1,2,35616,1,1,3,0
2,4,1,1,1,2,1,3,2,1,1,4,3,3,1,22699,2,3,2,0
1,2,1,1,1,3,4,3,4,1,1,4,1,2,2,135000,1,2,2,0
1,2,1,5,1,1,4,1,3,2,1,6,1,2,2,65000,1,2,2,0
1,4,2,1,7,4,1,3,3,1,1,7,1,3,2,7138,2,3,2,0
2,2,1,1,7,1,1,3,4,1,1,1,1,2,2,58000,1,2,2,0
1,12,1,1,7,1,2,1,1,1,1,7,1,4,2,59980,1,1,1,0
1,2,1,1,1,1,1,1,1,2,2,4,1,2,2,75000,1,2,2,0
1,2,1,1,8,1,4,3,4,1,1,2,1,2,2,57000,1,2,2,0
1,2,1,2,9,1,9,3,3,1,1,2,1,2,7,140000,1,2,2,0
1,14,2,2,4,1,1,3,2,1,1,2,2,2,1,53595,1,1,1,0
2,12,1,1,7,4,2,1,1,1,1,1,1,4,2,65378,1,1,1,0
1,4,1,4,1,2,1,1,3,1,1,1,1,3,2,8297,2,3,2,0
2,7,1,1,1,12,2,1,2,1,1,4,1,1,2,70985,1,1,1,0
2,2,1,4,1,1,4,1,4,1,1,2,3,2,2,1392000,1,2,2,0
1,3,1,1,1,1,1,1,3,1,1,1,1,1,2,73433,1,1,3,0
1,3,1,2,1,18,9,1,2,1,1,1,1,1,4,83712,1,1,3,0
1,4,1,1,7,1,4,3,2,1,1,1,3,3,1,17220,2,3,2,0
2,13,1,7,8,13,4,1,4,1,1,5,1,5,3,17964,3,3,2,0
1,13,1,1,4,1,2,1,1,1,1,4,6,5,2,11232,3,3,2,0
1,7,2,3,2,1,2,1,3,1,1,3,1,1,1,13212,1,1,1,0
2,2,1,1,3,1,3,2,2,1,1,8,1,2,2,16146,1,2,2,0
1,12,1,3,1,14,8,1,4,1,1,2,1,4,3,95968,1,1,1,1
1,8,1,6,7,3,2,1,2,1,1,4,1,1,2,65808,2,3,2,0
1,4,2,1,1,3,4,1,4,2,1,4,1,3,2,4512,2,3,2,0
1,2,1,1,8,1,4,3,1,2,1,2,1,2,2,92000,1,2,2,0
1,13,2,1,1,1,2,3,4,1,2,1,1,5,1,1000000,3,3,2,0
1,1,1,1,1,1,5,3,2,1,1,2,1,1,2,52783,1,1,1,0
1,4,2,1,1,16,4,3,2,1,1,4,1,3,1,7827,2,3,2,0
1,5,1,2,1,1,1,1,2,1,1,1,1,1,2,29160,2,3,1,0
1,2,1,1,1,1,4,3,4,1,3,3,3,2,1,52000,1,2,2,0
1,5,1,1,1,5,6,1,4,1,1,2,1,1,2,56460,2,3,1,0
2,2,1,1,10,4,2,3,2,1,1,2,1,2,3,60000,1,2,2,0
1,7,1,2,9,6,10,1,3,1,1,8,1,1,3,646212,1,1,1,0
1,9,1,1,1,1,1,1,3,1,1,4,1,1,1,40428,1,1,3,0
1,14,1,2,7,1,4,1,2,1,1,8,1,2,1,51534,1,1,1,0
1,6,1,4,1,1,1,2,1,1,1,2,1,1,2,37940,1,1,1,0
1,12,1,1,1,1,1,2,1,1,1,4,1,4,2,47824,1,1,1,0
1,2,1,4,5,1,5,1,1,1,1,4,1,2,2,140000,1,2,2,0
2,17,1,1,1,1,4,1,2,1,1,2,1,3,2,21060,1,1,2,0
1,6,1,4,1,3,4,1,2,2,1,5,1,1,2,44064,1,1,1,0
1,8,1,1,2,4,4,2,4,1,1,2,1,1,2,23352,2,3,2,0
2,13,2,6,7,1,2,3,2,1,1,8,2,5,2,26196,3,3,2,0
1,2,1,2,1,3,2,1,1,1,2,9,6,2,2,55000,1,2,2,0
1,7,2,1,9,13,4,1,4,1,1,2,1,1,2,6612,1,1,1,0
2,8,1,2,7,7,4,1,2,1,1,4,1,1,1,12732,2,3,2,0
1,3,2,1,7,18,2,3,1,1,1,2,1,1,2,5880,1,1,3,0
2,2,1,5,7,12,4,3,2,1,1,1,1,2,1,66820,1,2,2,0
1,4,1,1,4,2,2,3,3,1,1,4,3,3,2,10958,2,3,2,0
1,1,1,4,4,1,1,1,1,1,1,4,1,1,2,775080,1,1,1,0
2,3,1,4,1,1,8,1,2,1,1,2,1,1,3,79552,1,1,3,0
1,14,1,4,9,8,4,1,3,1,1,1,1,2,2,48313,1,1,1,0
2,2,1,1,1,3,2,1,3,1,1,2,1,2,2,72000,1,2,2,0
1,20,1,3,8,1,8,1,4,1,1,2,1,1,2,67560,1,1,3,0
2,15,1,1,1,4,1,3,4,2,1,4,5,1,1,44060,1,1,1,0
1,2,1,1,9,13,1,1,1,1,1,4,1,2,2,86000,1,2,2,0
1,2,1,1,10,1,2,3,1,1,1,4,1,2,2,118000,1,2,2,0
1,17,1,5,1,10,4,3,2,1,1,8,1,3,2,46344,1,1,2,0
1,2,3,1,1,6,5,1,2,1,1,8,1,2,2,95000,1,2,2,0
1,2,1,1,1,3,1,1,2,1,4,2,1,2,2,60000,1,2,2,0
2,8,2,1,1,12,4,1,2,1,1,5,1,1,1,7428,2,3,2,0
1,7,2,3,4,1,5,1,2,1,1,7,1,1,2,38916,1,1,1,0
1,4,2,1,1,1,4,3,4,1,1,1,3,3,1,16908,2,3,2,0
1,19,1,5,1,4,4,1,2,1,1,3,4,1,1,50052,1,1,3,0
1,2,1,2,1,1,1,1,2,1,1,4,1,2,3,70000,1,2,2,0
1,5,1,1,1,2,4,3,2,1,1,3,1,1,1,40932,2,3,1,0
1,2,1,2,12,1,1,2,2,1,1,4,1,2,1,65000,1,2,2,0
1,14,1,1,7,1,1,3,4,2,1,8,1,2,2,49923,1,1,1,0
1,1,1,2,7,1,4,2,2,1,1,1,1,1,1,41671,1,1,1,0
1,2,1,1,1,2,1,1,2,1,1,8,1,2,1,71380,1,2,2,0
1,3,1,4,1,6,1,1,1,1,1,4,1,1,2,29376,1,1,3,0
1,2,1,1,1,3,1,2,1,2,1,4,1,2,2,75000,1,2,2,0
1,4,1,4,1,2,1,1,3,1,1,6,1,3,2,6262,2,3,2,0
1,2,1,1,1,3,4,3,2,1,1,4,1,2,2,70000,1,2,2,0
2,11,2,1,1,2,3,1,2,1,1,7,1,3,2,7800,2,3,2,0
1,1,1,4,1,3,2,1,4,1,1,8,1,1,2,54336,1,1,1,0
1,2,1,8,1,12,5,1,1,1,1,3,1,2,3,119000,1,2,2,0
1,2,1,1,1,3,1,1,4,1,1,4,1,2,2,98000,1,2,2,0
1,7,1,1,1,1,4,3,3,1,1,4,1,1,1,63588,1,1,1,0
1,2,1,5,1,14,1,2,2,1,1,1,1,2,2,61000,1,2,2,1
1,1,1,1,1,2,1,3,1,1,1,1,1,1,2,104178,1,1,1,0
1,1,1,2,1,1,6,3,2,1,1,8,1,1,2,55562,1,1,1,0
1,1,1,1,1,1,7,1,4,1,1,1,1,1,3,100011,1,1,1,0
1,14,1,3,1,16,3,3,2,1,1,4,1,2,6,7250,1,1,1,0
1,13,1,1,7,1,6,3,4,1,1,1,4,5,2,5160,3,3,2,0
1,1,1,1,1,6,4,1,4,1,1,4,1,1,2,51394,1,1,1,0
1,1,1,2,9,1,9,1,2,1,1,4,1,1,5,83342,1,1,1,0
1,7,1,1,1,1,1,1,2,1,1,2,1,1,1,76368,1,1,1,0
1,2,1,4,1,1,1,3,4,1,1,5,2,2,2,140000,1,2,2,0
1,2,1,1,1,1,3,1,1,1,1,4,1,2,3,43500,1,2,2,0
1,1,2,1,1,1,1,3,3,1,4,4,1,1,2,82981,1,1,1,0
1,2,3,5,1,10,1,2,2,1,1,3,1,2,1,52000,1,2,2,0
1,16,1,4,4,4,4,1,2,1,1,2,1,1,1,24950,3,3,2,0
1,1,1,7,1,1,5,1,2,1,1,4,1,1,2,55562,1,1,1,0
1,7,1,4,1,1,2,1,1,1,1,2,1,1,2,57522,1,1,1,0
1,12,3,1,7,1,1,3,1,1,1,5,1,4,2,959676,1,1,1,0
1,2,1,5,7,1,2,1,3,1,1,3,1,2,2,80000,1,2,2,0
2,1,1,4,1,8,3,3,3,1,1,1,1,1,1,37504,1,1,1,0
2,1,1,1,1,1,2,1,4,1,1,4,1,1,2,650076,1,1,1,0
1,4,1,1,4,1,3,3,2,1,1,4,1,3,1,2256,2,3,2,0
1,7,1,4,1,10,8,3,3,1,1,1,1,1,4,55075,1,1,1,0
1,2,1,1,1,14,6,1,4,1,1,8,1,2,2,90000,1,2,2,1
2,12,1,1,9,1,1,3,2,2,2,2,1,4,1,70377,1,1,1,0
1,7,1,3,1,1,3,1,3,2,1,1,1,1,2,46992,1,1,1,0
1,12,3,1,1,1,2,1,4,1,1,2,1,4,2,149950,1,1,1,0
2,4,2,1,4,1,3,1,2,1,1,4,3,3,1,22548,2,3,2,0
1,14,1,1,1,1,1,1,2,1,1,4,1,2,2,53949,1,1,1,0
1,2,2,2,7,1,3,3,1,1,1,3,1,2,1,300000,1,2,2,0
1,2,1,1,2,4,3,3,1,2,2,1,2,2,2,52500,1,2,2,0
1,8,1,2,1,1,2,1,2,1,1,8,1,1,2,13800,2,3,2,0
1,2,1,1,4,1,4,1,4,1,1,1,1,2,2,130000,1,2,2,0
1,15,1,1,1,1,4,1,1,2,1,1,1,1,1,23254,1,1,1,0
1,2,1,4,1,1,5,3,4,1,1,2,1,2,2,108000,1,2,2,0
1,18,1,1,3,1,1,1,2,1,1,4,1,1,1,31572,1,1,3,0
1,1,1,1,7,7,8,1,1,1,1,7,1,1,2,69452,1,1,1,0
1,4,2,1,1,1,2,3,3,1,1,4,5,3,1,1503,2,3,2,0
2,10,1,4,1,3,6,3,4,1,1,7,1,1,2,33045,1,1,1,0
1,6,3,1,3,1,4,3,1,1,2,2,1,1,3,61194,1,1,1,0
1,2,1,1,4,13,10,3,2,1,1,5,3,2,2,106500,1,2,2,0
1,7,1,5,1,1,4,1,4,1,1,4,1,1,1,39164,1,1,1,0
1,2,1,1,1,13,2,1,2,2,1,1,1,2,2,73500,1,2,2,0
2,4,1,1,1,1,4,1,2,2,1,4,1,3,1,3000,2,3,2,0
1,2,1,1,1,3,4,3,1,1,1,3,2,2,1,80000,1,2,2,0
1,1,1,3,4,11,4,1,4,1,1,8,1,1,4,15279,1,1,1,0
1,2,1,1,1,1,1,3,1,1,1,4,1,2,1,191000,1,2,2,0
1,4,1,1,1,7,4,3,3,1,1,8,3,3,2,5636,2,3,2,0
1,2,2,2,7,1,4,1,1,1,1,4,2,2,1,22500,1,2,2,0
1,6,1,1,1,2,2,2,1,1,1,3,1,1,2,88119,1,1,1,0
1,7,1,3,4,1,4,3,2,1,1,7,6,1,2,80776,1,1,1,0
1,7,1,3,4,1,4,1,1,1,1,1,1,1,1,38184,1,1,1,0
1,2,1,1,3,4,4,3,1,2,1,4,1,2,2,35000,1,2,2,0
2,1,1,4,4,1,9,1,1,1,1,5,1,1,3,76397,1,1,1,0
1,9,1,1,1,6,6,1,2,1,1,1,1,1,2,50902,1,1,3,0
1,5,3,2,1,4,3,3,1,1,1,1,1,1,2,10896,2,3,1,0
1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,125000,1,2,2,0
1,7,3,3,1,7,4,2,4,1,2,1,4,1,1,17628,1,1,1,0
1,2,1,4,1,3,9,2,2,1,1,2,1,2,4,145000,1,2,2,0
2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,41671,1,1,1,0
1,2,1,1,1,3,6,3,3,1,1,4,6,2,2,105000,1,2,2,0
1,8,1,6,7,3,6,1,2,1,1,6,1,1,2,14856,2,3,2,0
1,6,1,4,4,1,4,1,1,1,1,5,1,1,2,55075,1,1,1,0
1,18,1,2,3,1,6,1,1,1,1,2,1,1,2,39648,1,1,3,0
1,2,1,1,7,12,2,3,2,1,1,5,1,2,2,49440,1,2,2,0
1,14,1,1,1,1,6,3,3,1,1,4,1,2,2,80521,1,1,1,0
2,2,1,2,12,4,6,3,4,1,1,4,6,2,2,130000,1,2,2,0
1,2,1,1,7,1,6,3,1,1,1,4,1,2,2,118000,1,2,2,0
1,17,1,1,1,1,4,3,2,1,1,4,4,3,1,12000,1,1,2,0
1,4,1,1,1,3,4,1,1,1,4,4,3,3,2,24420,2,3,2,0
1,19,1,1,1,1,1,1,3,1,1,4,1,1,2,104269,1,1,3,0
1,20,3,1,1,1,4,1,4,2,1,2,1,1,1,48468,1,1,3,0
1,7,1,4,1,1,1,1,2,2,1,2,1,1,2,52872,1,1,1,0
1,3,1,1,1,1,4,1,2,1,1,4,1,1,2,47736,1,1,3,0
1,1,1,7,8,1,1,1,1,1,2,4,1,1,2,51394,1,1,1,0
2,7,1,4,1,2,2,1,1,1,1,1,1,1,2,54336,1,1,1,0
1,7,2,3,1,1,1,1,2,1,1,4,1,1,2,12120,1,1,1,0
2,2,1,1,1,14,4,2,2,1,1,4,1,2,3,78000,1,2,2,1
1,19,1,4,1,1,8,1,1,2,2,2,1,1,2,104269,1,1,3,0
2,3,1,4,1,1,5,1,4,1,1,4,1,1,2,59970,1,1,3,0
1,10,1,5,1,2,2,1,1,1,1,3,1,1,2,352476,1,1,1,0
2,2,3,1,1,3,1,1,1,1,1,2,3,2,2,96000,1,2,2,0
1,15,1,4,1,1,2,1,4,1,1,2,1,1,2,59970,1,1,1,0
2,3,2,4,8,8,4,1,4,1,1,5,1,1,2,45283,1,1,3,0
1,2,1,4,1,1,6,3,1,2,2,8,1,2,2,60000,1,2,2,0
1,14,1,1,1,1,6,1,2,1,1,4,1,2,2,96626,1,1,1,0
1,9,1,4,4,7,3,1,3,1,1,8,1,1,2,40428,1,1,3,0
1,4,2,1,1,2,3,1,1,1,1,4,3,3,1,4692,2,3,2,0
1,4,1,1,4,1,4,2,2,1,1,8,3,3,2,6575,2,3,2,0
1,14,1,4,1,1,1,2,2,1,1,3,1,2,2,28992,1,1,1,0
1,2,1,1,1,1,2,1,2,1,1,4,1,2,2,996000,1,2,2,0
1,2,1,1,6,4,3,1,1,1,1,4,1,2,2,2000000,1,2,2,0
1,2,1,4,1,1,2,1,3,1,1,2,3,2,2,120000,1,2,2,0
1,11,1,1,1,1,6,1,2,1,1,7,4,3,1,20664,2,3,2,0
1,7,1,7,1,1,5,4,1,1,1,4,1,1,3,47623,1,1,1,0
1,7,1,3,1,1,2,1,1,1,1,1,1,1,2,73428,1,1,1,0
1,2,1,1,1,1,6,1,1,1,1,2,1,2,2,95000,1,2,2,0
1,14,1,1,1,3,1,1,1,1,1,1,1,2,1,48313,1,1,1,0
2,15,3,1,1,1,1,1,4,2,1,2,1,1,2,29376,1,1,1,0
1,1,1,4,1,1,6,3,4,1,1,2,1,1,2,750084,1,1,1,0
1,20,1,4,7,1,2,1,1,1,1,6,1,1,2,41124,1,1,3,0
1,2,1,1,5,1,1,3,3,1,1,6,1,2,2,130000,1,2,2,0
1,1,1,1,1,1,1,2,2,1,2,8,1,1,1,39588,1,1,1,0
1,2,3,4,6,1,6,1,4,1,1,4,5,2,2,100000,1,2,2,0
1,2,1,2,1,1,10,1,1,1,1,2,1,2,3,160000,1,2,2,0
1,7,1,3,1,3,2,1,2,1,1,1,1,1,1,44060,1,1,1,0
1,4,1,1,1,4,1,1,1,1,1,4,1,3,1,21916,2,3,2,0
2,12,3,1,1,1,2,1,1,1,1,1,1,4,2,55981,1,1,1,0
1,2,1,1,10,7,8,3,4,1,1,2,1,2,2,87000,1,2,2,0
2,2,1,4,1,1,5,1,4,1,1,6,1,2,2,117000,1,2,2,0
1,2,1,1,1,1,6,1,3,1,1,2,1,2,2,100000,1,2,2,0
1,4,1,4,1,7,4,3,1,1,1,2,1,3,2,7044,2,3,2,0
1,3,1,4,9,13,1,1,1,1,1,4,1,1,1,73433,1,1,3,0
1,1,1,4,1,1,6,1,1,1,1,3,4,1,2,55562,1,1,1,0
1,1,1,1,1,3,2,1,4,1,1,1,1,1,2,44449,1,1,1,0
1,4,2,4,1,1,4,1,3,1,1,4,3,3,6,0,2,3,2,0
1,2,1,1,1,1,1,2,1,1,1,5,2,2,1,65000,1,2,2,0
1,19,1,1,1,1,8,1,1,1,2,4,1,1,2,114696,1,1,3,0
1,2,1,1,4,1,4,1,4,1,1,2,1,2,2,75000,1,2,2,0
1,9,1,2,1,1,5,3,4,1,1,4,1,1,2,53892,1,1,3,0
1,2,1,2,6,1,9,1,2,1,1,4,1,2,5,135000,1,2,2,0
2,18,1,1,1,1,5,1,4,1,1,2,1,1,2,58752,1,1,3,0
1,13,1,1,7,1,1,1,1,1,1,4,5,5,1,9264,3,3,2,0
1,12,1,1,1,1,1,3,1,1,1,1,1,4,2,83972,1,1,1,0
1,13,1,1,1,1,6,1,2,1,2,1,6,5,1,17220,3,3,2,0
1,7,1,4,4,4,4,1,1,1,1,5,2,1,2,68537,1,1,1,0
2,17,3,7,7,1,8,3,3,1,1,8,4,3,2,38616,1,1,2,0
1,3,1,2,7,3,8,1,2,1,1,4,1,1,3,74532,1,1,3,0
1,7,1,4,1,13,2,2,2,1,1,2,1,1,3,70985,1,1,1,0
1,4,1,1,6,13,1,3,2,1,4,6,1,3,2,225420,2,3,2,0
1,2,1,1,8,12,9,1,2,1,1,5,1,2,4,202000,1,2,2,0
1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,51394,1,1,1,0
1,1,1,1,8,1,3,1,1,2,1,8,1,1,2,750084,1,1,1,0
1,7,1,4,1,14,6,1,2,1,1,6,1,1,2,122388,1,1,1,1
1,6,1,4,3,1,1,3,1,1,1,5,1,1,2,39164,1,1,1,0
1,19,1,4,9,1,1,1,1,1,1,7,1,1,2,93842,1,1,3,0
1,7,1,4,1,1,4,3,3,1,1,6,1,1,1,73428,1,1,1,0
1,9,2,3,4,1,9,1,4,1,1,8,1,1,3,71856,1,1,3,0
2,12,1,2,5,2,5,1,4,1,1,2,1,4,2,51983,1,1,1,0
1,2,1,1,1,10,2,1,1,1,1,8,1,2,2,121000,1,2,2,0
2,2,1,1,9,14,4,2,4,1,1,1,4,2,2,72000,1,2,2,1
2,4,1,4,1,3,1,1,4,1,1,1,3,3,2,7827,2,3,2,0
1,13,3,1,1,1,5,1,1,1,1,4,6,5,2,44916,3,3,2,0
2,8,1,4,8,12,5,1,1,1,1,2,1,1,2,12096,2,3,2,0
2,19,1,3,1,3,4,1,2,1,1,1,1,1,1,17016,1,1,3,0
1,2,1,1,1,3,6,3,2,1,1,4,1,2,2,78000,1,2,2,0
1,8,1,1,1,13,2,1,2,1,1,4,1,1,2,57324,2,3,2,0
2,2,1,1,4,3,4,3,3,1,1,4,1,2,2,68000,1,2,2,0
1,4,1,4,1,18,6,2,3,1,1,2,3,3,2,56356,2,3,2,0
1,8,1,4,9,13,8,1,1,1,1,2,1,1,3,31848,2,3,2,0
2,2,1,1,1,1,11,3,4,1,1,5,1,2,2,90000,1,2,2,0
1,2,1,1,5,1,1,2,1,2,1,4,1,2,2,100000,1,2,2,0
1,2,1,1,1,1,4,1,4,1,1,4,1,2,1,94000,1,2,2,0
1,2,1,1,1,1,1,3,2,1,1,4,1,2,3,92500,1,2,2,0
1,2,1,1,2,18,5,1,2,1,1,2,1,2,2,70000,1,2,2,0
1,7,1,3,4,1,5,3,3,1,1,5,2,1,2,85671,1,1,1,0
1,13,1,1,1,4,1,3,2,1,2,2,1,5,2,5988,3,3,2,0
1,17,1,1,1,1,8,1,4,1,1,2,1,3,3,140436,1,1,2,0
1,2,1,4,9,8,1,1,4,1,1,5,1,2,3,115000,1,2,2,0
1,19,1,4,1,1,1,1,2,1,1,1,1,1,1,53808,1,1,3,0
1,6,1,4,1,1,1,3,2,1,1,2,1,1,1,514032,1,1,1,0
2,4,1,1,1,2,1,4,4,1,1,3,4,3,2,10958,2,3,2,0
1,13,1,6,7,2,5,1,3,1,3,4,1,5,2,26196,3,3,2,0
1,7,1,4,4,1,2,1,2,1,1,1,1,1,2,76492,1,1,1,0
1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,74000,1,2,2,0
1,4,1,4,1,1,1,1,3,1,1,2,3,3,2,15654,2,3,2,0
1,4,1,4,1,14,4,1,4,1,1,4,3,3,1,8062,2,3,2,1
1,1,1,4,6,4,4,3,3,1,1,5,1,1,1,90288,1,1,1,0
1,2,1,4,9,13,1,3,4,1,1,2,1,2,2,1044000,1,2,2,0
1,2,1,2,4,1,4,2,3,1,1,2,1,2,2,60000,1,2,2,0
1,5,1,4,1,1,1,2,1,1,1,2,1,1,1,88224,2,3,1,0
1,2,1,1,8,1,4,1,4,1,1,5,3,2,2,131000,1,2,2,0
1,2,1,3,7,1,8,2,2,1,1,5,1,2,2,113000,1,2,2,0
1,6,1,4,7,1,4,1,3,1,1,2,1,1,1,58746,1,1,1,0
1,2,1,1,10,3,2,3,1,1,1,4,1,2,2,240000,1,2,2,0
2,1,1,2,1,1,4,1,1,1,1,8,6,1,2,73619,1,1,1,0
1,3,1,3,6,1,4,3,4,1,1,5,1,1,1,53851,1,1,3,0
1,15,1,4,4,1,5,1,1,1,1,7,1,1,2,45283,1,1,1,0
1,13,3,1,7,4,4,1,2,1,1,7,1,5,1,2652,3,3,2,0
1,7,1,3,1,1,7,1,2,1,1,1,1,1,3,79552,1,1,1,0
2,2,2,2,1,14,4,2,2,1,1,1,1,2,1,300000,1,2,2,1
1,7,1,4,4,12,4,3,4,1,1,7,1,1,2,1000000,1,1,1,0
1,3,1,4,2,1,3,3,3,2,2,4,1,1,2,36716,1,1,3,0
1,2,1,1,1,1,5,1,1,2,2,4,1,2,3,100000,1,2,2,0
1,13,1,1,1,1,6,2,1,2,1,1,1,5,2,37430,3,3,2,0
1,2,1,1,6,11,6,1,2,1,1,3,1,2,2,2000000,1,2,2,0
2,7,1,4,4,1,4,2,2,1,1,7,1,1,2,52872,1,1,1,0
2,14,1,5,1,11,4,2,2,2,1,4,1,2,1,32209,1,1,1,0
1,4,2,1,1,1,1,1,2,1,1,1,2,3,3,0,2,3,2,0
1,11,2,2,1,1,4,1,1,1,1,2,1,3,2,19068,2,3,2,0
1,7,1,1,1,3,4,3,2,1,1,4,1,1,2,67313,1,1,1,0
1,1,1,2,4,8,4,1,4,1,1,4,1,1,2,26808,1,1,1,0
1,2,1,1,1,3,1,3,1,1,1,3,1,2,2,55000,1,2,2,0
1,12,1,1,3,1,6,1,1,1,1,4,1,4,2,65978,1,1,1,0
1,15,2,4,1,7,8,1,1,1,1,8,1,1,3,61194,1,1,1,0
1,7,1,6,4,1,9,2,1,1,1,6,1,1,3,66089,1,1,1,0
1,13,1,3,1,1,4,1,2,1,1,8,1,5,6,5244,3,3,2,0
1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,30559,1,1,1,0
1,7,2,4,1,13,6,1,1,1,1,2,1,1,2,55812,1,1,1,0
1,2,2,1,1,15,1,1,2,1,1,2,1,2,1,23000,1,2,2,0
1,2,1,1,8,1,2,1,1,1,1,4,1,2,2,2000000,1,2,2,0
1,2,1,1,1,7,4,3,4,1,1,2,1,2,2,115000,1,2,2,0
1,20,3,2,1,1,2,1,4,1,1,1,1,1,2,61194,1,1,3,0
1,2,1,2,1,1,4,1,3,1,1,4,1,2,6,30000,1,2,2,0
1,20,3,1,7,1,6,1,2,1,1,1,1,1,2,51403,1,1,3,0
1,2,1,1,2,3,4,3,4,1,1,4,1,2,2,50000,1,2,2,0
1,2,1,1,10,3,4,2,1,1,3,4,1,2,2,78500,1,2,2,0
1,2,1,1,1,3,1,1,4,1,1,3,1,2,2,80000,1,2,2,0
1,2,1,1,2,4,4,1,2,1,1,2,1,2,2,75000,1,2,2,0
1,2,1,1,10,11,3,3,4,2,1,2,1,2,2,52000,1,2,2,0
2,11,2,4,1,8,1,3,1,1,1,5,1,3,2,15900,2,3,2,0
1,14,1,1,1,3,1,3,1,2,3,1,2,2,2,52339,1,1,1,0
1,2,1,5,7,4,3,1,4,1,1,1,1,2,4,2000000,1,2,2,0
1,2,1,1,4,1,9,3,1,1,1,4,2,2,2,180000,1,2,2,0
2,1,1,1,1,1,1,1,4,1,1,6,1,1,2,38893,1,1,1,0
2,2,1,1,4,1,1,1,2,1,1,4,3,2,1,140500,1,2,2,0
2,4,2,1,4,1,4,1,3,1,1,9,2,3,2,47340,2,3,2,0
1,1,1,1,1,1,4,1,3,2,1,1,1,1,1,33337,1,1,1,0
1,9,3,2,1,1,1,2,4,1,1,4,1,1,1,25944,1,1,3,0
2,18,1,1,1,1,3,1,2,1,1,4,1,1,1,33780,1,1,3,0
1,2,1,1,1,3,2,2,4,2,1,1,1,2,4,73000,1,2,2,0
1,17,1,2,1,1,1,1,2,1,1,6,4,3,2,108840,1,1,2,0
1,5,1,2,1,1,6,2,1,1,1,6,1,1,2,76458,2,3,1,0
1,1,1,3,1,1,2,1,2,1,1,4,1,1,3,52089,1,1,1,0
1,3,1,2,1,2,8,2,1,1,1,2,1,1,3,73428,1,1,3,0
1,8,2,1,1,1,1,1,1,1,1,5,1,1,1,14856,2,3,2,0
1,14,1,4,1,1,2,1,3,1,1,4,1,2,2,72469,1,1,1,0
1,2,1,1,7,1,4,2,2,1,1,8,1,2,2,49000,1,2,2,0
1,10,2,3,1,3,4,1,2,1,1,1,6,1,1,19092,1,1,1,0
1,4,1,1,1,2,4,1,2,2,4,7,3,3,1,5256,2,3,2,0
1,15,1,4,1,1,5,3,3,1,1,1,1,1,3,55075,1,1,1,0
1,2,1,1,1,1,4,1,1,1,3,1,1,2,2,72000,1,2,2,0
