Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,ConvertedSalary,HDI,GDP,GINI,TempTreatment
2,16,1,3,7,1,1,1,3,1,1,5,1,1,1,70495,1,1,3,0
2,7,1,1,1,7,11,2,4,2,2,5,1,1,1,81174,1,1,1,0
2,3,3,2,1,1,1,2,2,1,1,1,1,1,1,47904,1,1,3,0
2,7,1,2,3,1,1,1,1,1,1,7,3,1,1,79552,1,1,1,0
2,7,1,1,8,1,2,2,2,1,1,1,1,2,1,61194,1,1,1,0
2,11,1,2,1,4,7,3,3,1,4,5,1,1,1,29376,1,1,1,0
2,1,1,1,1,1,1,2,1,1,1,8,1,2,1,62507,1,1,1,0
2,4,1,3,1,1,1,2,4,1,1,3,1,1,3,123097,1,3,2,0
2,12,1,1,1,2,7,2,1,2,1,1,1,2,3,85353,1,1,1,0
2,4,1,1,1,1,2,2,4,1,1,3,2,1,3,160000,1,3,2,0
2,4,1,1,2,3,5,3,2,2,3,5,1,1,3,90000,1,3,2,0
2,11,1,2,1,1,1,2,4,1,1,7,1,1,1,46507,1,1,1,0
1,12,1,2,1,1,7,2,1,1,1,2,4,1,3,56365,1,1,1,0
2,2,1,1,12,1,2,2,3,1,1,7,3,2,2,9393,2,2,2,0
2,4,1,1,1,1,11,3,3,1,1,1,1,1,3,135000,1,3,2,0
1,10,1,1,1,1,4,2,4,1,1,3,1,1,4,103965,1,1,1,0
1,10,1,2,8,1,2,1,4,1,1,6,3,1,4,39987,1,1,1,0
2,12,1,1,7,1,7,2,2,1,1,4,1,1,3,56365,1,1,1,0
2,14,3,3,1,1,5,2,1,1,1,2,1,1,5,7488,3,2,2,0
2,1,1,3,12,1,1,1,3,1,1,1,1,1,1,50839,1,1,1,0
2,10,1,4,8,4,1,3,4,1,1,6,1,2,4,55981,1,1,1,0
2,4,1,1,1,1,1,1,4,1,1,3,7,1,3,62000,1,3,2,0
2,4,1,1,1,1,7,2,3,1,1,3,1,1,3,100000,1,3,2,0
2,2,1,1,3,1,7,2,2,1,1,7,3,2,2,10958,2,2,2,0
2,4,1,1,1,7,7,1,3,1,1,8,5,1,3,89200,1,3,2,0
2,2,1,1,1,1,7,2,3,1,1,1,3,1,2,11741,2,2,2,0
2,4,1,1,4,1,7,4,4,1,1,1,1,1,3,123000,1,3,2,1
2,18,1,1,4,14,2,2,3,1,1,7,1,1,1,77580,1,1,3,0
2,12,1,4,8,1,7,2,4,1,1,8,1,1,3,45092,1,1,1,0
2,14,1,1,8,4,7,2,3,1,1,2,1,1,5,1000000,3,2,2,0
1,2,1,1,8,1,2,2,3,1,1,7,3,1,2,8448,2,2,2,0
2,17,1,1,1,4,1,1,3,1,1,2,1,2,1,46992,1,1,3,0
1,4,1,1,1,1,4,1,4,1,1,1,2,2,3,85000,1,3,2,0
2,7,1,1,1,1,1,2,3,1,1,1,2,1,1,45528,1,1,1,0
2,1,1,1,1,1,3,2,3,1,1,1,1,1,1,49394,1,1,1,0
2,14,1,1,8,1,4,2,3,1,1,7,2,2,5,65508,3,2,2,0
1,2,1,1,1,1,1,1,2,1,1,1,3,2,2,18112,2,2,2,0
2,1,1,1,1,1,4,3,2,1,1,2,1,1,1,66674,1,1,1,0
2,5,2,1,5,1,5,2,2,1,1,3,1,1,1,21876,2,2,1,0
2,3,1,1,1,15,2,3,3,2,1,3,1,1,1,52404,1,1,3,0
2,5,1,1,1,1,2,3,1,1,1,8,1,1,1,55873,2,2,1,0
1,13,1,2,1,7,1,3,1,1,1,3,2,1,1,58752,1,1,1,0
1,4,1,2,1,1,8,1,4,1,1,3,1,2,3,1680000,1,3,2,0
2,2,1,3,6,1,2,2,1,1,1,1,1,1,2,4692,2,2,2,0
2,1,1,1,1,11,3,2,3,1,1,1,1,2,1,94455,1,1,1,0
2,11,1,3,7,4,4,2,4,1,1,1,1,1,1,22030,1,1,1,0
2,4,1,2,8,1,4,3,2,1,1,3,1,1,3,70000,1,3,2,0
2,4,1,1,1,4,1,1,4,1,3,2,1,1,3,90000,1,3,2,0
2,14,1,5,1,1,1,1,4,1,1,1,2,1,5,26196,3,2,2,0
1,2,1,1,5,6,2,1,3,1,1,1,6,1,2,21916,2,2,2,0
2,1,1,1,1,6,7,1,4,1,1,1,1,1,1,45838,1,1,1,0
2,10,1,1,1,1,1,2,3,1,1,2,1,1,4,51983,1,1,1,0
2,7,1,2,1,2,4,2,2,1,1,3,1,2,1,73433,1,1,1,0
2,1,1,1,7,1,2,2,3,1,3,2,1,1,1,41671,1,1,1,0
2,12,1,1,1,17,1,1,2,1,1,6,1,1,3,76495,1,1,1,0
2,4,1,1,2,4,2,1,2,1,2,8,1,2,3,71000,1,3,2,0
2,6,1,2,5,1,1,2,4,1,1,5,1,2,1,38208,2,2,2,0
2,20,1,2,1,1,3,2,3,1,1,1,1,2,1,38400,3,2,2,0
2,4,1,2,8,1,4,3,1,2,3,3,1,1,3,85000,1,3,2,0
2,2,1,1,1,1,1,3,3,1,1,3,3,1,2,10958,2,2,2,0
2,4,1,1,1,4,2,2,4,2,2,2,1,1,3,73000,1,3,2,0
2,2,1,2,1,2,1,2,2,1,1,7,3,1,2,4044,2,2,2,0
2,4,1,1,8,3,3,3,3,1,1,3,1,2,3,81900,1,3,2,0
2,4,1,1,6,2,2,1,4,1,1,1,1,1,3,60000,1,3,2,0
2,11,1,2,1,1,2,1,3,1,1,9,1,1,1,41612,1,1,1,0
2,4,1,1,1,1,2,2,3,1,1,1,1,1,3,100000,1,3,2,0
2,2,2,1,1,4,7,2,3,1,2,1,1,2,2,15972,2,2,2,0
2,16,1,4,8,1,1,2,3,1,1,3,1,2,1,44064,1,1,3,0
2,4,1,1,1,1,1,2,3,1,1,3,1,1,3,102000,1,3,2,0
2,4,1,1,1,1,1,2,3,1,1,1,1,2,3,110000,1,3,2,0
2,4,1,1,1,1,11,1,2,1,1,6,1,2,3,125000,1,3,2,0
2,13,1,2,1,5,1,1,3,1,1,7,1,1,1,64254,1,1,1,0
2,4,1,2,8,4,2,2,2,1,1,1,1,1,3,90000,1,3,2,0
2,4,1,1,1,1,7,3,2,1,1,8,1,2,3,63500,1,3,2,0
2,1,1,3,6,14,1,1,3,1,1,2,1,1,1,71,1,1,1,0
2,2,1,1,3,7,2,3,4,1,1,1,3,2,2,17220,2,2,2,0
2,1,1,1,12,3,7,1,2,1,1,9,1,1,1,97233,1,1,1,0
2,1,1,2,1,17,3,1,1,1,1,2,3,1,1,516720,1,1,1,0
2,4,1,1,1,1,7,1,4,1,1,1,2,1,3,85000,1,3,2,0
2,4,1,1,8,1,1,1,4,1,1,3,1,1,3,145000,1,3,2,0
2,4,1,1,8,3,2,2,3,1,1,8,6,2,3,79500,1,3,2,0
2,13,1,1,1,1,1,2,3,1,3,8,1,1,1,16152,1,1,1,0
2,18,3,1,1,1,3,3,1,1,1,2,5,1,1,75072,1,1,3,0
1,14,1,6,1,1,7,3,2,1,1,1,5,1,5,16848,3,2,2,0
2,12,1,1,6,1,11,3,3,1,1,4,1,1,3,72469,1,1,1,0
2,8,1,5,1,13,3,2,3,1,1,7,1,1,1,264360,1,1,1,0
2,4,2,1,1,1,7,2,2,1,4,2,1,1,3,86000,1,3,2,0
2,4,1,3,4,1,8,2,3,1,1,6,1,2,3,129800,1,3,2,0
2,4,1,2,9,1,7,1,4,1,1,3,1,1,3,110000,1,3,2,0
2,15,1,1,1,1,11,1,3,1,1,1,2,1,2,175536,1,1,2,0
2,4,1,2,1,4,1,3,4,1,1,3,1,1,3,61500,1,3,2,0
2,2,2,1,1,2,2,3,2,2,1,7,3,1,2,3192,2,2,2,0
2,4,1,1,1,1,7,2,2,1,1,5,1,1,3,105000,1,3,2,0
2,14,1,1,1,1,1,1,1,1,1,7,2,2,5,14976,3,2,2,0
1,2,1,1,3,14,7,2,2,1,1,2,3,2,2,32874,2,2,2,0
2,2,1,5,3,3,1,2,1,1,1,8,3,1,2,7514,2,2,2,0
1,4,2,3,1,5,5,2,4,1,1,3,1,1,3,20800,1,3,2,0
2,11,1,2,1,4,7,2,2,1,1,1,1,1,1,41959,1,1,1,0
2,4,1,5,1,4,2,2,3,1,1,2,1,2,3,130000,1,3,2,0
2,7,1,1,1,1,11,2,3,1,1,1,1,1,1,954624,1,1,1,0
1,7,1,2,1,3,2,2,3,1,1,8,1,1,1,56544,1,1,1,0
2,2,2,2,1,2,5,2,1,1,1,2,3,1,2,4692,2,2,2,0
2,1,1,1,1,8,2,2,2,1,1,3,1,1,1,56951,1,1,1,0
1,4,2,2,1,1,1,2,2,1,1,1,3,2,3,127000,1,3,2,0
2,7,1,1,1,1,4,2,3,1,1,5,1,1,1,73428,1,1,1,0
1,8,1,2,1,1,1,3,2,1,1,3,1,1,1,440592,1,1,1,0
1,2,1,2,1,3,2,2,2,2,1,2,3,2,2,0,2,2,2,0
2,4,1,1,3,9,9,1,3,1,1,1,1,2,3,133250,1,3,2,0
2,4,1,7,7,1,4,2,2,1,1,1,1,2,3,130000,1,3,2,0
2,4,1,1,4,1,7,2,2,1,1,5,2,1,3,2000000,1,3,2,0
2,10,1,1,1,4,1,2,3,1,1,8,1,1,4,54382,1,1,1,0
2,4,1,1,1,1,8,2,3,1,1,4,1,1,3,102000,1,3,2,0
1,18,1,2,3,9,2,2,4,1,1,3,1,1,1,94885,1,1,3,0
1,1,1,2,1,7,2,2,4,1,1,1,1,1,1,45838,1,1,1,0
2,4,1,3,1,1,7,1,3,1,2,4,1,1,3,65000,1,3,2,0
2,1,1,1,1,1,7,2,4,1,1,1,1,1,1,41671,1,1,1,0
2,4,1,1,1,1,6,2,3,1,1,3,1,2,3,90000,1,3,2,0
2,1,1,1,1,1,3,1,4,1,1,2,1,1,1,55562,1,1,1,0
2,14,1,2,1,1,4,1,4,1,1,1,1,2,5,1000000,3,2,2,0
2,17,1,1,12,3,2,2,4,1,1,3,1,1,1,35244,1,1,3,0
2,4,1,2,5,14,2,2,3,1,1,3,1,1,3,85000,1,3,2,0
2,4,1,1,1,4,4,2,2,1,1,3,1,1,3,2000000,1,3,2,0
2,12,1,1,1,2,2,2,3,2,1,2,6,1,3,53949,1,1,1,0
2,14,1,1,1,2,2,1,1,1,1,1,2,1,5,23388,3,2,2,0
2,3,1,1,8,1,2,2,1,1,1,1,1,1,1,47904,1,1,3,0
2,7,1,3,1,1,3,3,3,1,1,2,1,1,1,39164,1,1,1,0
2,4,1,3,5,1,7,2,3,1,1,1,1,2,3,93000,1,3,2,0
2,2,1,1,8,2,1,3,3,1,1,2,3,2,2,16437,2,2,2,0
2,19,1,5,1,1,7,2,3,1,2,2,1,1,1,32316,1,1,3,0
2,4,1,1,1,4,3,2,4,1,1,1,2,1,3,98000,1,3,2,0
2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,34726,1,1,1,0
2,4,1,2,1,1,1,2,4,1,1,6,1,1,3,165000,1,3,2,0
2,12,1,1,1,1,2,4,3,1,1,1,6,1,3,82937,1,1,1,1
2,4,1,1,1,1,8,2,3,1,1,3,1,2,3,135000,1,3,2,0
2,12,1,9,11,4,1,2,2,1,1,8,1,2,3,61196,1,1,1,0
2,4,1,7,7,1,3,2,2,1,1,1,1,1,3,140000,1,3,2,0
2,4,1,1,1,1,3,2,1,1,1,1,1,1,3,120000,1,3,2,0
2,7,1,5,1,1,1,2,4,1,2,2,1,1,1,37940,1,1,1,0
1,2,1,1,1,2,2,2,4,1,1,3,3,1,2,16437,2,2,2,0
2,7,1,2,3,7,1,3,3,1,1,2,1,1,1,61194,1,1,1,0
2,4,1,3,1,1,4,3,1,1,1,2,1,2,3,60000,1,3,2,0
2,4,1,1,5,1,2,2,4,1,1,1,1,1,3,125000,1,3,2,0
1,4,1,1,6,4,1,2,3,1,1,5,1,2,3,104300,1,3,2,0
2,19,3,1,1,4,3,2,4,1,1,3,1,1,1,23496,1,1,3,0
1,4,1,2,1,9,9,1,3,1,1,2,3,1,3,94000,1,3,2,0
2,2,2,1,3,1,7,2,1,1,1,1,1,1,2,7827,2,2,2,0
1,4,1,3,1,10,5,1,2,1,1,9,1,1,3,85000,1,3,2,0
2,6,1,2,1,1,7,2,3,2,1,3,1,1,1,38208,2,2,2,0
1,4,1,1,8,3,1,1,4,1,1,2,1,1,3,60000,1,3,2,0
1,2,1,1,1,4,2,2,3,1,1,3,3,1,2,18785,2,2,2,0
2,6,1,3,3,1,3,2,1,1,1,3,1,2,1,9552,2,2,2,0
2,2,1,2,1,1,2,1,1,1,1,8,2,1,2,3756,2,2,2,0
2,4,1,1,1,13,1,1,2,1,1,6,5,1,3,60000,1,3,2,0
2,4,1,1,1,1,7,1,3,1,1,1,1,1,3,85000,1,3,2,0
2,1,1,2,7,8,2,2,2,1,1,1,1,1,1,41671,1,1,1,0
2,2,1,1,1,1,7,1,1,1,1,2,1,1,2,375708,2,2,2,0
2,4,1,1,1,9,11,2,1,1,1,6,1,1,3,95000,1,3,2,0
2,1,1,1,1,1,7,2,2,1,1,1,1,1,1,62507,1,1,1,0
2,15,1,1,8,1,7,3,3,1,1,1,4,1,2,72000,1,1,2,0
2,4,1,1,8,1,3,2,4,1,1,3,2,1,3,220000,1,3,2,0
2,1,1,7,7,1,2,2,1,1,1,3,1,2,1,34726,1,1,1,0
2,4,1,2,5,1,2,2,2,1,1,1,1,1,3,72000,1,3,2,0
2,11,1,1,1,4,7,3,1,1,1,3,1,2,1,39164,1,1,1,0
2,4,1,3,8,1,1,1,3,1,1,1,1,1,3,110000,1,3,2,0
1,7,3,5,1,14,7,3,3,1,1,2,1,1,1,35244,1,1,1,0
2,2,1,1,1,1,2,1,3,1,1,2,3,2,2,5088,2,2,2,0
2,4,2,1,1,1,1,3,1,1,1,1,1,1,3,135000,1,3,2,0
2,12,1,4,1,1,3,2,3,2,1,4,1,1,3,56365,1,1,1,0
2,1,1,1,12,4,1,2,1,2,3,1,1,1,1,44449,1,1,1,0
2,12,1,1,1,1,2,1,1,1,1,2,1,1,3,57975,1,1,1,0
2,4,1,1,4,4,1,2,4,1,1,1,1,1,3,90000,1,3,2,0
2,4,1,3,11,1,2,1,3,1,1,8,1,2,3,70000,1,3,2,0
2,7,1,3,1,1,1,2,2,1,1,4,1,1,1,88119,1,1,1,0
1,4,1,1,1,1,4,2,1,2,1,1,1,1,3,300000,1,3,2,0
2,7,1,2,1,1,7,2,4,1,1,5,1,1,1,79307,1,1,1,0
2,2,1,1,1,17,7,2,3,1,1,5,1,1,2,16437,2,2,2,0
2,4,2,5,1,18,5,1,1,1,1,2,2,1,3,76000,1,3,2,0
2,2,2,1,8,1,2,2,3,1,1,2,1,1,2,0,2,2,2,0
2,2,1,1,1,4,2,3,2,1,1,7,1,1,2,12524,2,2,2,0
2,4,1,1,12,3,7,1,3,1,1,3,1,2,3,73500,1,3,2,0
2,8,1,2,8,1,1,1,1,1,1,3,1,1,1,32433,1,1,1,0
2,2,2,1,1,2,1,3,2,1,1,1,1,2,2,9396,2,2,2,0
2,10,1,1,1,1,7,2,1,1,1,7,1,1,4,998064,1,1,1,0
2,4,1,1,1,1,3,1,3,1,1,5,1,2,3,2000000,1,3,2,0
2,12,1,1,1,4,1,2,2,1,1,7,1,1,3,68443,1,1,1,0
2,1,1,1,1,1,7,2,1,2,2,2,1,1,1,40282,1,1,1,0
2,12,1,1,1,1,3,2,4,1,1,1,6,2,3,120782,1,1,1,0
1,13,1,5,1,1,1,3,3,1,1,2,2,1,1,36716,1,1,1,0
2,1,1,1,1,1,3,1,4,1,1,2,1,1,1,60007,1,1,1,0
2,16,1,2,1,1,3,2,2,1,1,1,1,1,1,57522,1,1,3,0
2,4,1,1,5,14,2,2,2,1,1,3,1,1,3,80000,1,3,2,0
2,4,1,1,2,4,5,2,2,2,4,3,5,1,3,60000,1,3,2,0
1,4,1,2,1,4,3,1,4,1,1,4,1,1,3,130000,1,3,2,0
2,12,1,5,5,1,4,2,3,1,1,2,1,1,3,52339,1,1,1,0
2,1,1,2,1,1,3,2,3,2,1,1,1,1,1,83342,1,1,1,0
2,4,3,1,2,3,7,2,4,1,1,1,1,1,3,35000,1,3,2,0
2,4,1,1,1,4,7,2,1,1,1,6,2,2,3,86000,1,3,2,0
1,4,1,1,12,3,7,2,3,1,1,2,1,2,3,90000,1,3,2,0
2,19,3,2,1,1,3,3,2,1,1,3,1,2,1,1000000,1,1,3,0
2,4,1,1,1,2,7,2,3,1,3,4,1,1,3,112345,1,3,2,0
2,14,2,1,8,1,1,1,4,1,1,1,1,1,5,37428,3,2,2,0
2,10,1,1,1,1,1,1,4,1,1,1,1,1,4,95968,1,1,1,0
2,9,1,1,1,4,4,2,4,1,1,7,4,2,2,72000,2,2,2,0
2,4,1,2,1,1,7,2,4,1,1,3,5,1,3,105000,1,3,2,0
2,4,1,1,1,1,1,2,2,1,1,1,1,1,3,75000,1,3,2,0
2,5,1,3,1,1,7,1,3,1,2,2,1,1,1,45876,2,2,1,0
2,4,2,2,1,1,7,1,4,1,1,1,6,1,3,82000,1,3,2,0
2,16,1,3,1,1,7,2,4,1,3,3,1,1,1,41612,1,1,3,0
2,2,1,1,1,1,2,2,3,1,1,2,3,1,2,25047,2,2,2,0
2,4,1,2,5,1,7,2,2,1,3,4,1,1,3,110000,1,3,2,0
1,12,1,1,1,3,1,2,3,2,1,1,7,1,3,51534,1,1,1,0
2,7,1,2,1,9,7,2,1,1,1,3,1,1,1,64866,1,1,1,0
2,3,3,1,1,1,2,2,1,1,1,3,1,1,1,53892,1,1,3,0
2,4,1,1,8,1,7,2,3,1,1,8,1,2,3,75000,1,3,2,0
2,4,1,2,1,1,2,1,2,1,1,2,1,1,3,16500,1,3,2,0
2,4,3,1,1,1,7,1,2,1,1,3,1,1,3,67000,1,3,2,0
2,18,1,1,1,1,3,3,2,1,1,3,1,1,1,109483,1,1,3,0
2,12,1,4,12,1,4,2,3,1,1,1,1,1,3,64417,1,1,1,0
1,5,1,2,8,14,7,3,2,1,1,2,1,1,1,31764,2,2,1,0
2,7,1,3,7,1,5,2,4,1,1,1,1,1,1,13956,1,1,1,0
2,1,1,3,1,1,4,2,3,1,1,1,1,1,1,50005,1,1,1,0
1,6,1,1,3,4,1,3,3,1,1,8,1,1,1,15864,2,2,2,0
2,20,1,3,8,1,4,2,4,1,1,1,1,1,1,28800,3,2,2,0
2,4,1,1,3,1,3,2,3,1,1,1,1,1,3,118500,1,3,2,0
2,6,2,3,1,1,1,2,3,1,1,1,1,1,1,36084,2,2,2,0
2,4,1,1,1,13,7,2,4,1,1,3,1,1,3,120000,1,3,2,0
1,18,1,1,6,8,7,1,4,1,1,3,1,2,1,91236,1,1,3,0
2,19,3,3,1,2,7,1,4,1,1,7,1,2,1,22032,1,1,3,0
1,12,1,1,1,4,7,3,3,1,1,1,1,1,3,52339,1,1,1,0
2,4,1,1,1,1,2,3,1,1,1,2,1,1,3,72000,1,3,2,0
2,2,1,1,1,4,7,1,2,1,1,1,1,2,2,13152,2,2,2,0
2,3,1,2,7,9,11,2,3,1,1,5,1,1,1,52404,1,1,3,0
2,4,1,3,1,1,1,2,4,1,1,2,1,1,3,100000,1,3,2,0
2,5,3,1,1,1,1,2,2,1,2,5,1,1,1,42348,2,2,1,0
2,14,3,1,1,8,7,2,3,1,1,1,2,1,5,26196,3,2,2,0
1,4,1,1,1,1,11,2,3,1,1,3,1,1,3,135000,1,3,2,0
2,6,1,2,8,2,2,2,3,1,1,3,1,1,1,29280,2,2,2,0
2,2,1,1,1,1,1,2,3,1,1,2,3,2,2,16908,2,2,2,0
2,6,1,2,8,7,3,2,2,1,1,5,1,1,1,12096,2,2,2,0
2,2,1,1,3,4,1,1,3,1,1,3,3,1,2,18081,2,2,2,0
2,4,1,2,1,1,7,1,4,1,1,1,1,1,3,100000,1,3,2,0
2,4,1,2,7,4,7,2,3,1,1,1,1,2,3,90000,1,3,2,0
2,3,1,1,12,1,2,1,4,1,1,9,1,2,1,54648,1,1,3,0
2,4,1,2,1,4,4,2,4,1,1,1,1,2,3,66200,1,3,2,0
2,10,2,2,1,1,4,2,3,1,1,1,5,1,4,127957,1,1,1,0
2,7,1,1,1,1,2,2,4,1,1,7,1,1,1,29376,1,1,1,0
2,7,1,5,1,4,4,1,4,1,1,2,1,1,1,563964,1,1,1,0
2,7,2,5,1,1,1,2,3,1,1,1,1,1,1,58752,1,1,1,0
2,13,1,2,3,3,1,2,1,1,1,3,1,1,1,57522,1,1,1,0
2,4,1,1,1,1,11,3,3,1,1,1,2,2,3,89900,1,3,2,0
1,11,1,5,1,1,3,2,3,1,1,4,1,2,1,55075,1,1,1,0
2,1,1,3,1,1,6,1,3,1,1,2,1,1,1,27225,1,1,1,0
2,4,1,1,3,17,1,2,3,1,1,3,2,1,3,138000,1,3,2,0
2,11,1,7,1,8,3,2,2,1,1,3,1,1,1,61194,1,1,1,0
2,4,1,2,3,8,2,2,1,1,1,3,1,1,3,195000,1,3,2,0
2,13,1,1,1,1,1,1,3,1,1,1,2,1,1,34269,1,1,1,0
1,3,1,1,3,9,7,1,4,1,1,8,1,1,1,56892,1,1,3,0
1,7,1,1,1,15,1,1,1,1,1,4,1,1,1,55075,1,1,1,0
2,10,1,3,3,1,2,2,4,1,1,1,1,1,4,67977,1,1,1,0
2,10,1,1,7,14,7,2,2,2,2,1,1,1,4,63979,1,1,1,0
2,4,1,3,1,1,7,2,3,1,1,3,1,1,3,72000,1,3,2,0
2,1,1,1,1,1,7,2,3,1,1,2,1,1,1,79731,1,1,1,0
2,12,1,1,1,1,2,1,2,1,1,2,1,2,3,100652,1,1,1,0
2,16,1,3,6,3,2,2,4,1,1,3,1,1,1,41124,1,1,3,0
1,11,2,2,1,1,7,2,2,1,1,1,6,2,1,26436,1,1,1,0
1,4,3,4,1,14,2,1,4,1,1,8,7,1,3,2000000,1,3,2,0
2,2,1,2,1,1,3,2,3,1,1,8,3,2,2,36005,2,2,2,0
2,2,1,1,3,1,2,3,2,1,1,1,3,2,2,11088,2,2,2,0
2,4,1,2,2,14,2,2,4,1,1,4,5,1,3,85000,1,3,2,0
1,10,1,1,1,9,7,2,4,1,2,2,1,1,4,66378,1,1,1,0
2,4,1,1,4,1,2,1,4,1,1,3,1,2,3,120000,1,3,2,0
2,4,1,3,1,1,1,2,2,1,1,4,1,1,3,115000,1,3,2,0
2,2,1,2,1,1,5,2,1,1,4,9,3,1,2,3192,2,2,2,0
1,16,1,1,1,2,7,2,3,1,1,8,1,1,1,36060,1,1,3,0
2,4,1,2,3,10,3,2,1,1,1,1,1,1,3,110000,1,3,2,0
2,4,1,1,7,1,1,1,2,1,1,1,1,2,3,117500,1,3,2,0
2,4,1,2,1,1,2,2,2,1,1,5,1,1,3,108000,1,3,2,0
1,14,1,1,1,2,7,2,4,1,1,1,6,1,5,28384,3,2,2,0
1,4,1,1,8,3,7,2,3,2,2,8,1,1,3,45000,1,3,2,0
2,4,1,3,4,4,2,1,3,1,1,3,1,2,3,93000,1,3,2,0
1,12,3,4,1,1,7,2,3,1,1,2,1,1,3,62001,1,1,1,0
2,2,1,1,1,4,2,2,3,1,1,7,1,2,2,7512,2,2,2,0
2,8,1,1,1,1,3,2,2,1,1,2,1,1,1,293736,1,1,1,0
2,10,1,1,1,6,4,1,1,1,1,2,1,1,4,79174,1,1,1,0
1,4,1,1,2,1,11,3,3,1,1,1,2,2,3,57000,1,3,2,0
1,7,1,2,5,7,7,2,2,2,1,4,1,1,1,78328,1,1,1,0
1,11,1,2,1,9,7,2,2,1,1,8,1,1,1,34512,1,1,1,0
2,4,1,1,1,1,2,2,2,1,1,3,1,2,3,63890,1,3,2,0
2,4,1,3,1,1,3,2,2,1,1,1,1,1,3,128000,1,3,2,0
2,1,1,1,1,1,8,1,2,1,1,1,1,1,1,86120,1,1,1,0
2,2,1,2,1,2,7,2,2,1,1,3,3,1,2,18780,2,2,2,0
2,4,1,1,1,2,7,1,2,1,1,5,1,1,3,155000,1,3,2,0
2,2,1,1,1,4,7,2,1,1,1,3,3,1,2,6576,2,2,2,0
2,4,1,1,1,1,8,2,3,1,1,2,1,2,3,164000,1,3,2,0
2,4,1,2,1,1,3,1,4,1,1,7,6,2,3,135000,1,3,2,0
2,13,1,5,1,3,2,2,2,1,1,5,1,1,1,22030,1,1,1,0
2,5,3,1,1,1,1,2,2,1,1,1,1,1,1,13020,2,2,1,0
2,4,1,1,1,1,7,1,2,1,1,1,2,1,3,120000,1,3,2,0
2,4,1,3,1,5,3,2,2,1,2,1,1,2,3,105000,1,3,2,0
2,7,1,1,1,1,7,2,3,1,1,8,5,2,1,42836,1,1,1,0
2,13,1,2,1,2,7,1,2,1,1,2,3,1,1,42836,1,1,1,0
2,4,1,4,1,1,4,2,3,1,1,8,1,2,3,120000,1,3,2,0
2,7,1,1,1,1,1,3,3,1,1,1,1,2,1,48955,1,1,1,0
2,5,1,2,1,1,1,2,3,1,1,3,1,2,1,79399,2,2,1,0
2,2,1,1,1,3,5,2,3,1,1,8,3,1,2,3757,2,2,2,0
2,4,1,4,11,1,1,2,4,1,1,1,1,1,3,300000,1,3,2,0
2,7,1,4,1,1,11,1,3,1,1,2,1,2,1,64620,1,1,1,0
2,6,1,1,1,1,1,1,4,1,1,5,1,1,1,11676,2,2,2,0
2,2,1,1,1,1,5,2,2,1,2,4,1,1,2,6888,2,2,2,0
1,18,1,2,1,14,1,2,2,1,1,8,1,1,1,66084,1,1,3,0
1,12,2,3,1,1,1,1,2,1,1,3,1,1,3,28988,1,1,1,0
1,14,1,1,1,2,7,1,2,2,4,4,2,1,5,10476,3,2,2,0
2,17,1,2,3,14,4,1,4,1,1,7,1,2,1,90567,1,1,3,0
2,4,1,3,1,3,3,2,3,1,1,1,1,1,3,190000,1,3,2,0
2,4,1,1,1,4,7,3,3,1,1,6,1,1,3,70000,1,3,2,0
2,4,1,1,1,3,3,1,4,2,1,3,3,1,3,120000,1,3,2,0
2,10,1,1,1,4,8,1,4,2,1,8,1,2,4,113842,1,1,1,0
2,4,1,1,1,1,1,2,4,1,1,1,1,2,3,94800,1,3,2,0
2,1,1,7,7,1,7,1,4,1,1,1,1,2,1,50700,1,1,1,0
2,4,1,1,1,9,1,1,3,1,1,2,1,1,3,110000,1,3,2,0
2,6,1,2,1,1,11,2,2,1,1,3,1,2,1,67932,2,2,2,0
2,7,1,7,1,1,11,2,1,1,1,2,1,2,1,73428,1,1,1,0
2,2,1,1,1,1,2,2,1,1,1,8,3,2,2,7512,2,2,2,0
2,1,1,1,1,1,4,2,2,1,1,1,1,1,1,55562,1,1,1,0
1,12,1,1,1,4,8,2,3,1,1,2,6,1,3,45897,1,1,1,0
2,2,1,2,5,1,2,3,2,1,1,1,1,1,2,13040,2,2,2,0
2,12,1,4,8,1,2,1,3,1,1,2,1,2,3,62001,1,1,1,0
1,10,1,1,1,2,1,2,4,1,1,1,1,2,4,79973,1,1,1,0
2,13,1,3,6,1,5,2,2,1,1,8,2,1,1,14688,1,1,1,0
2,4,1,1,1,1,4,2,4,1,1,1,1,1,3,126000,1,3,2,0
2,4,1,7,5,14,7,1,4,1,1,1,1,1,3,2000000,1,3,2,0
1,7,2,1,1,7,1,2,3,1,1,3,1,1,1,73428,1,1,1,0
2,4,1,1,8,1,7,2,3,1,1,3,1,2,3,145000,1,3,2,0
1,4,1,3,8,4,2,2,2,1,1,1,1,1,3,54000,1,3,2,0
2,4,2,1,7,8,2,1,1,2,3,2,4,1,3,34000,1,3,2,0
2,4,1,3,1,1,1,1,4,1,1,8,5,1,3,77000,1,3,2,0
2,4,1,1,7,1,11,3,4,1,1,3,1,1,3,200000,1,3,2,0
2,5,1,3,5,3,7,1,2,1,1,2,1,1,1,10584,2,2,1,0
